md5hash,fitzpatrick_scale,fitzpatrick_centaur,label,nine_partition_label,three_partition_label,qc,url,url_alphanum
f87bbad0b47239d9ffcc70beafbb823c,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5661,httpwwwatlasdermatologicocombrimgimageId5661.jpg
e598f0548d155a35596d25296ceb18aa,5,5,pilar cyst,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=6076,httpwwwatlasdermatologicocombrimgimageId6076.jpg
e8c11fd1e044960c8964f47a0297b7c8,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6272,httpwwwatlasdermatologicocombrimgimageId6272.jpg
70b283d0053a683abc14e4cf4ce83ac5,5,5,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=6798,httpwwwatlasdermatologicocombrimgimageId6798.jpg
68593bf0b1a12309abb2586e292f695e,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4791,httpwwwatlasdermatologicocombrimgimageId4791.jpg
c76e39f3b9f28c543849802af257b48e,5,5,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4958,httpwwwatlasdermatologicocombrimgimageId4958.jpg
a562d02d7c568fcff808364b4e9adab5,5,5,syringoma,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=7105,httpwwwatlasdermatologicocombrimgimageId7105.jpg
d6bdb8c6d2f2f3eaf0c8fae172146f12,5,5,vitiligo,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7909,httpwwwatlasdermatologicocombrimgimageId7909.jpg
7a867028212c16b6f132eadad16afb3e,5,5,erythema multiforme,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1957,httpwwwatlasdermatologicocombrimgimageId1957.jpg
43ef247e736ef3bd962bc3004114f8a8,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6322,httpwwwatlasdermatologicocombrimgimageId6322.jpg
f3ad2f7ff9048737ab1e42a2670b9b57,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6242,httpwwwatlasdermatologicocombrimgimageId6242.jpg
5908923939e374f2e0977653ba19e29b,5,5,factitial dermatitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2046,httpwwwatlasdermatologicocombrimgimageId2046.jpg
3d8d7229294dc0011bcd9f8c34703b86,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5735,httpwwwatlasdermatologicocombrimgimageId5735.jpg
f1c43fb70b604d45740243f914013a2f,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5799,httpwwwatlasdermatologicocombrimgimageId5799.jpg
94646305d86635230c4eb1763bb043bc,5,5,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=705,httpwwwatlasdermatologicocombrimgimageId705.jpg
4afd8fba37a64d85112befad499e435d,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4794,httpwwwatlasdermatologicocombrimgimageId4794.jpg
fbcc48eaf7a00a44c79519a6d8992483,5,5,keloid,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2964,httpwwwatlasdermatologicocombrimgimageId2964.jpg
5f7280abc1c22bb4981b259624b0b289,5,5,vitiligo,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7932,httpwwwatlasdermatologicocombrimgimageId7932.jpg
ec075ff175602204f1ff61a5dcc4c47f,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5715,httpwwwatlasdermatologicocombrimgimageId5715.jpg
eab91c11e20398a89c454717dc5eaa94,5,5,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4293,httpwwwatlasdermatologicocombrimgimageId4293.jpg
5f1a4d80fdc87563f3cc7174241c3477,5,5,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=538,httpwwwatlasdermatologicocombrimgimageId538.jpg
553a4c38f9d2a180cf16f78253a8fba4,5,5,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3824,httpwwwatlasdermatologicocombrimgimageId3824.jpg
3155598be5423d0fd5c044cf31820633,5,5,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3783,httpwwwatlasdermatologicocombrimgimageId3783.jpg
45ba4dfafa93009fc819c6a54c6c5ace,5,5,neutrophilic dermatoses,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6389,httpwwwatlasdermatologicocombrimgimageId6389.jpg
b8be69a9a7803be386a91ce6e82430a8,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5798,httpwwwatlasdermatologicocombrimgimageId5798.jpg
705a7638cbb13d0d7b36887f9ef20625,5,5,porokeratosis actinic,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=5925,httpwwwatlasdermatologicocombrimgimageId5925.jpg
d8e4dab281628f85ee5a2353cb0fe25f,5,5,lupus subacute,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4383,httpwwwatlasdermatologicocombrimgimageId4383.jpg
411c6726fe8f75fb159ff35dde23fdb8,5,5,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4125,httpwwwatlasdermatologicocombrimgimageId4125.jpg
13e38ace5174da147c04caaa035ddfef,5,5,tuberous sclerosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7595,httpwwwatlasdermatologicocombrimgimageId7595.jpg
538ba57af12f863e9be0b539d64cf407,5,5,allergic contact dermatitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1171,httpwwwatlasdermatologicocombrimgimageId1171.jpg
a09323dec3002dbbb039e9cf06dcdb1f,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6286,httpwwwatlasdermatologicocombrimgimageId6286.jpg
66d2e3941be4209e9f09fb285c2b6706,5,5,dariers disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1298,httpwwwatlasdermatologicocombrimgimageId1298.jpg
f8683c0969015a76dee43aa7bc5de1af,5,5,cheilitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5879,httpwwwatlasdermatologicocombrimgimageId5879.jpg
6e1a80dd01bb62ef58e570cf8b71a3b8,5,5,factitial dermatitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2043,httpwwwatlasdermatologicocombrimgimageId2043.jpg
7059e538e6ba532a231eef3cef2137d7,5,5,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3208,httpwwwatlasdermatologicocombrimgimageId3208.jpg
196cccfef8cdf04bc1c28c2a630382c7,5,5,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8611,httpwwwatlasdermatologicocombrimgimageId8611.jpg
f90cb15db9410e077a84cddfdff380b8,5,5,hidradenitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2657,httpwwwatlasdermatologicocombrimgimageId2657.jpg
d6d4fe5875391191209055c22014e2b9,5,5,erythema elevatum diutinum,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1929,httpwwwatlasdermatologicocombrimgimageId1929.jpg
24206a1f0436672b7aa70004157bd47d,5,5,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3748,httpwwwatlasdermatologicocombrimgimageId3748.jpg
0b459f372f8955a4fcd026210b56e5f9,5,5,seborrheic dermatitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6701,httpwwwatlasdermatologicocombrimgimageId6701.jpg
1c3c89ab79c5437629276958d37276c6,5,5,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6194,httpwwwatlasdermatologicocombrimgimageId6194.jpg
4978a6b94f69b38e5a0fe45857242f45,5,5,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=3028,httpwwwatlasdermatologicocombrimgimageId3028.jpg
756b24ca24f44a02a098370acdc3ab16,5,5,prurigo nodularis,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=6103,httpwwwatlasdermatologicocombrimgimageId6103.jpg
125e3fe6a454d845e94548c76262eebe,5,5,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3782,httpwwwatlasdermatologicocombrimgimageId3782.jpg
fa1473c9a5804dffc8e51f2f8e18ed85,5,5,tuberous sclerosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7597,httpwwwatlasdermatologicocombrimgimageId7597.jpg
c8f03b8955ce918a7c4d428f95b56a7f,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6309,httpwwwatlasdermatologicocombrimgimageId6309.jpg
93789ba632d433ddaa96ca50677842c5,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6325,httpwwwatlasdermatologicocombrimgimageId6325.jpg
ff9683f3b55df32e53dc352b5ee466bc,5,5,fixed eruptions,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8782,httpwwwatlasdermatologicocombrimgimageId8782.jpg
6c5f7848a7ecd6e62a949c13b05c05dd,5,5,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3823,httpwwwatlasdermatologicocombrimgimageId3823.jpg
5fbf8180a2ecb8d9149140119a903bdf,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5678,httpwwwatlasdermatologicocombrimgimageId5678.jpg
765b1b303c310e448dce4f3abb3e2afa,5,5,neutrophilic dermatoses,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6409,httpwwwatlasdermatologicocombrimgimageId6409.jpg
54cbd4efbde816b29a864af3b2603930,5,5,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3205,httpwwwatlasdermatologicocombrimgimageId3205.jpg
37de8e0406609884c1140bf660798d40,5,5,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4287,httpwwwatlasdermatologicocombrimgimageId4287.jpg
59cb78707861b92323a9d90dcdf79d56,5,5,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3862,httpwwwatlasdermatologicocombrimgimageId3862.jpg
44e0f40bb5f8525d9c19015926c89063,5,5,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3804,httpwwwatlasdermatologicocombrimgimageId3804.jpg
276d0f394aa36050bb8102f6f2882124,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5769,httpwwwatlasdermatologicocombrimgimageId5769.jpg
b1cafb56b832bfeec37ba30f7529258c,5,5,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3899,httpwwwatlasdermatologicocombrimgimageId3899.jpg
2a2b8a3357e28cdb445ca00168843970,5,5,actinic keratosis,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=3074,httpwwwatlasdermatologicocombrimgimageId3074.jpg
2480877cf8cdb39d1349113bee607b39,5,5,sarcoidosis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6523,httpwwwatlasdermatologicocombrimgimageId6523.jpg
a7174cde13b3afa0661a71f4b20cbd5e,5,5,vitiligo,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7934,httpwwwatlasdermatologicocombrimgimageId7934.jpg
2106dfaaf3ec8f14dd2b909b96ad59bb,5,5,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3788,httpwwwatlasdermatologicocombrimgimageId3788.jpg
56783377d95a87b04c0f10ec52e0ffa7,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6311,httpwwwatlasdermatologicocombrimgimageId6311.jpg
c9256b9fa1fc0171692899d194bc4eac,5,5,vitiligo,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7896,httpwwwatlasdermatologicocombrimgimageId7896.jpg
2d5bd071542b8bcfaee644555d739466,5,5,ehlers danlos syndrome,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1634,httpwwwatlasdermatologicocombrimgimageId1634.jpg
433100113d3ee62e2339b78e28f1934c,5,5,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3799,httpwwwatlasdermatologicocombrimgimageId3799.jpg
a08cfade611fa7c8514f960b996432a6,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4798,httpwwwatlasdermatologicocombrimgimageId4798.jpg
fc2745ae80506e5070e1b2b8ba71cdc4,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4806,httpwwwatlasdermatologicocombrimgimageId4806.jpg
8c6058baf8fe1bcc2e23e9ba6ea3a545,5,5,xeroderma pigmentosum,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8149,httpwwwatlasdermatologicocombrimgimageId8149.jpg
1035f09922e702b21f1650279ff4a0ab,5,5,pilar cyst,benign dermal,benign,,http://atlasdermatologico.com.br/img?imageId=6077,httpwwwatlasdermatologicocombrimgimageId6077.jpg
11193e1f6c0ba72b0ea099526a323364,5,5,necrobiosis lipoidica,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4751,httpwwwatlasdermatologicocombrimgimageId4751.jpg
7b5afdf99bbd516b44cdf728e1850bbb,5,5,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3784,httpwwwatlasdermatologicocombrimgimageId3784.jpg
f2bcda759200d7c7684a315d0b5504af,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4815,httpwwwatlasdermatologicocombrimgimageId4815.jpg
3f0c7f7661b1866339142aa830c3ca7e,5,5,prurigo nodularis,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=6097,httpwwwatlasdermatologicocombrimgimageId6097.jpg
7c4736f6da0962b2bfe8f51fdf491d27,5,5,dariers disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1289,httpwwwatlasdermatologicocombrimgimageId1289.jpg
c91fccd7013fc10373df83e40c6dfaba,5,5,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6611,httpwwwatlasdermatologicocombrimgimageId6611.jpg
de8f05a30e88e60dd6b40d42bdd243b0,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5651,httpwwwatlasdermatologicocombrimgimageId5651.jpg
d5a90dc1a06758982d1d38da245d63d7,5,5,ehlers danlos syndrome,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1638,httpwwwatlasdermatologicocombrimgimageId1638.jpg
8ed4dad8580a4dfb0900da5ab47534a2,5,5,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4907,httpwwwatlasdermatologicocombrimgimageId4907.jpg
73a4512be94f8c9f0a8e28ea957fb210,5,5,ehlers danlos syndrome,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1621,httpwwwatlasdermatologicocombrimgimageId1621.jpg
1c3062d54736f7f956f4764021f4dfbb,5,5,naevus comedonicus,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=4670,httpwwwatlasdermatologicocombrimgimageId4670.jpg
0cc6e59e1e059676db591a8a8df964c2,5,5,lupus erythematosus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4076,httpwwwatlasdermatologicocombrimgimageId4076.jpg
d4381a189f50d3307526b90b1abc7b9e,5,5,necrobiosis lipoidica,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4752,httpwwwatlasdermatologicocombrimgimageId4752.jpg
85de0b8c73782275bb077a781f4b2b80,5,5,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3894,httpwwwatlasdermatologicocombrimgimageId3894.jpg
45d6f7f55ecdcac2cc1b91db501ce85d,5,5,papilomatosis confluentes and reticulate,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=8428,httpwwwatlasdermatologicocombrimgimageId8428.jpg
7148371428c71da83f86796dd9a3b190,5,5,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6600,httpwwwatlasdermatologicocombrimgimageId6600.jpg
098e2358417484ecc3eab27be86a3046,5,5,scabies,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4904,httpwwwatlasdermatologicocombrimgimageId4904.jpg
1c654da9ab9746f34fbcef5fab5d390a,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5805,httpwwwatlasdermatologicocombrimgimageId5805.jpg
78c9b7626445f3ade59c6fe2e424db4d,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5770,httpwwwatlasdermatologicocombrimgimageId5770.jpg
4887ea3e8c00ede0becfc9398b7629a8,5,5,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6178,httpwwwatlasdermatologicocombrimgimageId6178.jpg
d56d52145880b5280cc2d18c9b4a89f7,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4802,httpwwwatlasdermatologicocombrimgimageId4802.jpg
3b857a6099ad337af98808486eb39ec5,5,5,prurigo nodularis,benign epidermal,benign,,http://atlasdermatologico.com.br/img?imageId=6091,httpwwwatlasdermatologicocombrimgimageId6091.jpg
21612f71ee8f859d3c66a79973d9713f,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4807,httpwwwatlasdermatologicocombrimgimageId4807.jpg
5a9240ed55163f56e829bec61d9a5a02,5,5,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3826,httpwwwatlasdermatologicocombrimgimageId3826.jpg
72c70306aace54ba95d9e65eae05f7eb,5,5,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6186,httpwwwatlasdermatologicocombrimgimageId6186.jpg
b8f898237456342add12467354557aca,5,5,scleromyxedema,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6647,httpwwwatlasdermatologicocombrimgimageId6647.jpg
e65f2a8dfa4449284f6deb1582e0d5ae,5,5,dariers disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1277,httpwwwatlasdermatologicocombrimgimageId1277.jpg
8fa7f37d4fe7ee477f26cb3e9dc69b1e,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5791,httpwwwatlasdermatologicocombrimgimageId5791.jpg
98aec15c1b26da814698036a149c04f2,5,5,lichen amyloidosis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3689,httpwwwatlasdermatologicocombrimgimageId3689.jpg
a37ed02cd54e4b530341f7587d4e444a,5,5,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4286,httpwwwatlasdermatologicocombrimgimageId4286.jpg
9045c2fee05bab6d08b3d6eac6d64324,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6244,httpwwwatlasdermatologicocombrimgimageId6244.jpg
7f3a52a568d0c5546fda93e6f6ad72ce,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4793,httpwwwatlasdermatologicocombrimgimageId4793.jpg
13bdcc4307c2b0e0179c5094fc2cc6e3,5,5,fixed eruptions,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2095,httpwwwatlasdermatologicocombrimgimageId2095.jpg
7ad362076a87f9c248d9e43bdca031af,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4785,httpwwwatlasdermatologicocombrimgimageId4785.jpg
f7fd8bb1170d3a631a88c63e71294322,5,5,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3851,httpwwwatlasdermatologicocombrimgimageId3851.jpg
1fe42da54970a24725ba4ee204bfab90,5,5,dariers disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1280,httpwwwatlasdermatologicocombrimgimageId1280.jpg
d6f332abcef23bccc522ed6e65948bfd,5,5,acne,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=37,httpwwwatlasdermatologicocombrimgimageId37.jpg
972f4b68ef802a2cda7cae086253df3f,5,5,mycosis fungoides,malignant cutaneous lymphoma,malignant,,http://atlasdermatologico.com.br/img?imageId=8722,httpwwwatlasdermatologicocombrimgimageId8722.jpg
6bdb0fa71ad19b0352e9922e54ce3772,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4797,httpwwwatlasdermatologicocombrimgimageId4797.jpg
e22bff2d5ee5f56368de8c1f5fe14081,5,5,porphyria,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6028,httpwwwatlasdermatologicocombrimgimageId6028.jpg
baa6f4395826d8ea2cfdd3872333b76c,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5736,httpwwwatlasdermatologicocombrimgimageId5736.jpg
e2ec3ed300a3bae68e03b1a3f5992c5f,5,5,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=706,httpwwwatlasdermatologicocombrimgimageId706.jpg
1b81b6086fddd01aa36cdc454a7836b3,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5722,httpwwwatlasdermatologicocombrimgimageId5722.jpg
8f13823fb719383eb6154885e6e8e975,5,5,erythema elevatum diutinum,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1916,httpwwwatlasdermatologicocombrimgimageId1916.jpg
bd65806b6a90d0648cee71904fad90f7,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5706,httpwwwatlasdermatologicocombrimgimageId5706.jpg
07b833a380685660b4ddfd3f92f4a094,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4770,httpwwwatlasdermatologicocombrimgimageId4770.jpg
c69b810bbe5c2eb7785daa9af3f2b5f8,5,5,mycosis fungoides,malignant cutaneous lymphoma,malignant,,http://atlasdermatologico.com.br/img?imageId=8729,httpwwwatlasdermatologicocombrimgimageId8729.jpg
fb4768efaee2420ec78a2360edc98491,5,5,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3926,httpwwwatlasdermatologicocombrimgimageId3926.jpg
0327466e2c74672e83a55b47e800fe05,5,5,psoriasis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6243,httpwwwatlasdermatologicocombrimgimageId6243.jpg
670ca45dcfd987fbafd79d5f9268386d,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4809,httpwwwatlasdermatologicocombrimgimageId4809.jpg
779d55b35fd89c5e8cfb76eb81b90e3c,5,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4820,httpwwwatlasdermatologicocombrimgimageId4820.jpg
9163c0dc32069e063ef96a82941cccb3,5,5,mycosis fungoides,malignant cutaneous lymphoma,malignant,,http://atlasdermatologico.com.br/img?imageId=8727,httpwwwatlasdermatologicocombrimgimageId8727.jpg
a836c4919e836ac8f0fb0481473dc9f1,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5767,httpwwwatlasdermatologicocombrimgimageId5767.jpg
0fe97e9a15a1178d2b08253d79a2adc6,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5731,httpwwwatlasdermatologicocombrimgimageId5731.jpg
96abfb8fe142f2ffccb73f40a87a1692,5,5,lichen amyloidosis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3690,httpwwwatlasdermatologicocombrimgimageId3690.jpg
d88cffe6f1b91a7171d7a027242ee1c2,5,5,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3933,httpwwwatlasdermatologicocombrimgimageId3933.jpg
0c3e253bc97c4b2402a61bcf693f3848,5,5,keloid,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2970,httpwwwatlasdermatologicocombrimgimageId2970.jpg
daf718978f62033d239c595e96ad3d2c,5,5,mycosis fungoides,malignant cutaneous lymphoma,malignant,,http://atlasdermatologico.com.br/img?imageId=8723,httpwwwatlasdermatologicocombrimgimageId8723.jpg
c7f97113ae5822426fc55486f0ae8c42,5,5,scleromyxedema,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6652,httpwwwatlasdermatologicocombrimgimageId6652.jpg
bc9923b6fd5cfffb0612956e5a3c085c,5,5,allergic contact dermatitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1165,httpwwwatlasdermatologicocombrimgimageId1165.jpg
f0c438b67c46d6d1f61ae4f6a677e28d,5,5,ehlers danlos syndrome,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=1612,httpwwwatlasdermatologicocombrimgimageId1612.jpg
49ed416e5f1dc646ecbaf99b23b48095,5,5,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=554,httpwwwatlasdermatologicocombrimgimageId554.jpg
8ed8dde95f212a1a94b65e3578d55fa8,5,5,nematode infection,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3209,httpwwwatlasdermatologicocombrimgimageId3209.jpg
000e8dd5ee75dd6668e978e7a4e6fe54,5,5,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6185,httpwwwatlasdermatologicocombrimgimageId6185.jpg
6bbb87c1ba24d5c658a393c19080c24f,5,5,acne,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=33,httpwwwatlasdermatologicocombrimgimageId33.jpg
92165da09e7b52565bea626eac259225,5,5,pityriasis rubra pilaris,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=5725,httpwwwatlasdermatologicocombrimgimageId5725.jpg
d76b9ccfd947608f57a56716834921a5,5,5,folliculitis,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=6179,httpwwwatlasdermatologicocombrimgimageId6179.jpg
90767147449f5fa1bff6146fc734dec0,5,5,lichen planus,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=3853,httpwwwatlasdermatologicocombrimgimageId3853.jpg
